tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1999-375,Lyon,Carpet,48,A,19991018,47,102839,6.0,,Nicolas Lapentti,R,188.0,ECU,23.1,103720,13.0,,Lleyton Hewitt,R,180.0,AUS,18.6,6-3 6-2,3,F,82.0,4.0,3.0,50.0,29.0,23.0,12.0,9.0,1.0,2.0,3.0,3.0,64.0,42.0,26.0,6.0,8.0,9.0,13.0,14.0,1866.0,27.0,1259.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,1,102882,,,Mark Philippoussis,R,196.0,AUS,22.9,101150,,Q,Gianluca Pozzi,L,180.0,ITA,34.3,6-4 4-6 7-5,3,R64,115.0,20.0,3.0,103.0,66.0,53.0,15.0,16.0,4.0,5.0,12.0,3.0,94.0,59.0,41.0,23.0,16.0,2.0,4.0,22.0,1518.0,101.0,505.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,2,102854,,,Sjeng Schalken,R,193.0,NED,23.1,103096,,Q,Arnaud Clement,R,173.0,FRA,21.8,7-5 7-6(4),3,R64,89.0,1.0,1.0,67.0,46.0,28.0,15.0,12.0,1.0,4.0,1.0,3.0,72.0,44.0,27.0,15.0,12.0,4.0,8.0,55.0,834.0,46.0,896.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,3,101888,,Q,Daniel Vacek,R,190.0,CZE,28.5,102446,,,Andrei Medvedev,R,193.0,UKR,25.1,6-1 2-1 RET,3,R64,35.0,2.0,3.0,31.0,18.0,15.0,7.0,5.0,1.0,1.0,4.0,1.0,34.0,18.0,10.0,5.0,5.0,1.0,4.0,54.0,837.0,34.0,1109.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,4,102318,,WC,Andrei Pavel,R,183.0,ROU,25.7,101897,,,Fernando Meligeni,L,180.0,BRA,28.5,3-6 6-3 6-4,3,R64,99.0,4.0,3.0,82.0,51.0,40.0,15.0,14.0,3.0,5.0,2.0,4.0,89.0,50.0,30.0,23.0,14.0,7.0,10.0,50.0,858.0,29.0,1247.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,5,102610,,,Albert Costa,R,180.0,ESP,24.3,102271,,,Hicham Arazi,L,175.0,MAR,26.0,7-5 2-6 6-3,3,R64,98.0,4.0,1.0,85.0,60.0,43.0,14.0,15.0,4.0,7.0,8.0,5.0,84.0,48.0,37.0,16.0,14.0,6.0,9.0,24.0,1482.0,38.0,1008.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,6,102021,,WC,Michael Chang,R,175.0,USA,27.6,102783,,WC,Rainer Schuettler,R,180.0,GER,23.4,3-6 7-6(4) 6-2,3,R64,130.0,6.0,0.0,80.0,55.0,41.0,17.0,14.0,0.0,1.0,3.0,6.0,108.0,52.0,36.0,30.0,15.0,7.0,9.0,73.0,619.0,43.0,930.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,7,103103,,,Dominik Hrbaty,R,183.0,SVK,21.8,102563,,,Thomas Johansson,R,180.0,SWE,24.5,6-7(3) 7-6(4) 6-1,3,R64,128.0,14.0,4.0,105.0,59.0,48.0,27.0,16.0,5.0,6.0,18.0,3.0,114.0,50.0,42.0,33.0,15.0,8.0,11.0,23.0,1490.0,28.0,1255.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,8,103206,,,Sebastien Grosjean,R,175.0,FRA,21.4,102950,,,Fernando Vicente,R,180.0,ESP,22.6,6-2 6-2,3,R64,59.0,2.0,1.0,45.0,23.0,18.0,16.0,8.0,0.0,0.0,0.0,1.0,44.0,22.0,12.0,11.0,8.0,3.0,7.0,26.0,1296.0,48.0,875.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,9,101723,,,Magnus Larsson,R,193.0,SWE,29.5,102133,,Q,Laurence Tieleman,R,180.0,ITA,26.9,7-6(4) 6-7(6) 6-2,3,R64,126.0,11.0,2.0,111.0,68.0,54.0,28.0,16.0,5.0,5.0,13.0,5.0,115.0,60.0,49.0,29.0,16.0,10.0,12.0,104.0,476.0,86.0,530.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,10,101965,,,Wayne Ferreira,R,185.0,RSA,28.1,102925,,Q,Justin Gimelstob,R,196.0,USA,22.7,6-4 4-6 6-4,3,R64,124.0,5.0,2.0,93.0,50.0,39.0,22.0,15.0,5.0,7.0,9.0,6.0,105.0,54.0,40.0,24.0,15.0,2.0,5.0,51.0,856.0,82.0,566.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,11,102562,,,Jiri Novak,R,190.0,CZE,24.5,101964,,,Goran Ivanisevic,L,193.0,CRO,28.1,6-2 3-6 7-6(2),3,R64,85.0,8.0,0.0,76.0,55.0,43.0,14.0,14.0,1.0,3.0,11.0,11.0,89.0,43.0,34.0,23.0,15.0,3.0,6.0,33.0,1138.0,40.0,1002.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,12,102148,,,Fabrice Santoro,R,178.0,FRA,26.8,101962,,,Younes El Aynaoui,R,193.0,MAR,28.1,6-2 6-4,3,R64,63.0,4.0,0.0,50.0,33.0,27.0,11.0,9.0,0.0,0.0,5.0,3.0,64.0,44.0,27.0,8.0,9.0,4.0,7.0,39.0,1004.0,30.0,1237.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,13,102162,,Q,Chris Woodruff,R,188.0,USA,26.8,101532,,,Francisco Clavet,L,183.0,ESP,31.0,6-1 6-4,3,R64,46.0,4.0,2.0,42.0,22.0,21.0,15.0,9.0,0.0,0.0,2.0,3.0,38.0,24.0,15.0,8.0,8.0,1.0,4.0,58.0,808.0,32.0,1181.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,14,101793,,,Jim Courier,R,185.0,USA,29.1,101820,,,Marc Rosset,R,201.0,SUI,28.9,4-6 7-6(6) 6-2,3,R64,118.0,9.0,1.0,99.0,75.0,61.0,9.0,15.0,5.0,6.0,12.0,9.0,92.0,45.0,39.0,25.0,15.0,5.0,7.0,41.0,994.0,37.0,1079.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,15,103498,,,Marat Safin,R,193.0,RUS,19.7,103720,,,Lleyton Hewitt,R,180.0,AUS,18.6,7-6(7) 3-6 6-2,3,R64,116.0,15.0,1.0,98.0,47.0,38.0,25.0,14.0,4.0,7.0,2.0,2.0,95.0,50.0,35.0,27.0,15.0,5.0,9.0,36.0,1087.0,25.0,1387.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,16,103151,,,Mariano Zabaleta,R,183.0,ARG,21.6,102434,,,Vincent Spadea,R,183.0,USA,25.2,6-4 3-6 6-1,3,R64,117.0,5.0,4.0,85.0,48.0,38.0,17.0,13.0,6.0,8.0,5.0,2.0,86.0,41.0,27.0,22.0,13.0,4.0,8.0,27.0,1265.0,19.0,1629.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,17,101736,1.0,,Andre Agassi,R,180.0,USA,29.4,102882,,,Mark Philippoussis,R,196.0,AUS,22.9,6-2 6-4,3,R32,61.0,7.0,2.0,46.0,23.0,22.0,14.0,9.0,0.0,0.0,12.0,1.0,52.0,30.0,22.0,8.0,9.0,4.0,7.0,1.0,4144.0,22.0,1518.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,18,102854,,,Sjeng Schalken,R,193.0,NED,23.1,102344,15.0,,Karol Kucera,R,188.0,SVK,25.6,7-5 6-1,3,R32,87.0,2.0,1.0,78.0,55.0,35.0,10.0,9.0,10.0,12.0,5.0,12.0,71.0,28.0,18.0,15.0,10.0,8.0,14.0,55.0,834.0,17.0,1653.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,19,101888,,Q,Daniel Vacek,R,190.0,CZE,28.5,102450,10.0,,Tim Henman,R,185.0,GBR,25.1,6-3 6-1,3,R32,63.0,0.0,0.0,44.0,23.0,22.0,11.0,8.0,2.0,2.0,4.0,4.0,55.0,36.0,22.0,6.0,8.0,5.0,9.0,54.0,837.0,10.0,2137.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,20,102318,,WC,Andrei Pavel,R,183.0,ROU,25.7,103017,7.0,,Nicolas Kiefer,R,183.0,GER,22.3,6-5 RET,3,R32,45.0,4.0,0.0,27.0,19.0,12.0,6.0,5.0,0.0,1.0,2.0,6.0,35.0,14.0,11.0,9.0,6.0,2.0,4.0,50.0,858.0,7.0,2322.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,21,102856,4.0,,Gustavo Kuerten,R,190.0,BRA,23.1,102610,,,Albert Costa,R,180.0,ESP,24.3,3-6 7-5 6-3,3,R32,113.0,14.0,5.0,97.0,42.0,35.0,23.0,15.0,8.0,12.0,4.0,1.0,88.0,54.0,34.0,19.0,15.0,3.0,8.0,5.0,2537.0,24.0,1482.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,22,102358,13.0,,Thomas Enqvist,R,190.0,SWE,25.6,102021,,WC,Michael Chang,R,175.0,USA,27.6,6-4 6-2,3,R32,71.0,11.0,3.0,63.0,32.0,29.0,15.0,9.0,4.0,4.0,1.0,3.0,53.0,29.0,19.0,14.0,9.0,2.0,5.0,18.0,1645.0,73.0,619.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,23,102839,12.0,,Nicolas Lapentti,R,188.0,ECU,23.1,103103,,,Dominik Hrbaty,R,183.0,SVK,21.8,3-6 6-4 6-3,3,R32,102.0,7.0,2.0,83.0,53.0,41.0,15.0,14.0,1.0,3.0,6.0,5.0,87.0,40.0,26.0,30.0,14.0,7.0,10.0,11.0,2113.0,23.0,1490.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,24,102701,6.0,,Marcelo Rios,L,175.0,CHI,23.8,103206,,,Sebastien Grosjean,R,175.0,FRA,21.4,6-3 6-4,3,R32,67.0,4.0,0.0,51.0,29.0,25.0,16.0,10.0,2.0,2.0,8.0,2.0,63.0,35.0,27.0,11.0,9.0,2.0,4.0,9.0,2298.0,26.0,1296.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,25,102257,5.0,,Greg Rusedski,L,193.0,GBR,26.1,101723,,,Magnus Larsson,R,193.0,SWE,29.5,W/O,3,R32,,,,,,,,,,,,,,,,,,,,6.0,2409.0,104.0,476.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,26,103163,11.0,,Tommy Haas,R,188.0,GER,21.5,101965,,,Wayne Ferreira,R,185.0,RSA,28.1,6-2 7-6(2),3,R32,70.0,4.0,3.0,59.0,27.0,23.0,23.0,10.0,1.0,1.0,2.0,0.0,64.0,37.0,25.0,15.0,10.0,1.0,3.0,13.0,1903.0,51.0,856.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,27,102562,,,Jiri Novak,R,190.0,CZE,24.5,101611,14.0,,Cedric Pioline,R,188.0,FRA,30.3,6-4 3-6 6-3,3,R32,108.0,7.0,2.0,90.0,58.0,43.0,18.0,14.0,2.0,3.0,8.0,2.0,83.0,40.0,33.0,23.0,14.0,2.0,4.0,33.0,1138.0,16.0,1727.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,28,101774,3.0,,Todd Martin,R,198.0,USA,29.2,102148,,,Fabrice Santoro,R,178.0,FRA,26.8,6-4 6-2,3,R32,66.0,2.0,1.0,45.0,21.0,18.0,16.0,9.0,0.0,1.0,4.0,3.0,65.0,36.0,23.0,11.0,9.0,6.0,10.0,4.0,2812.0,39.0,1004.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,29,101990,8.0,,Richard Krajicek,R,196.0,NED,27.8,102162,,Q,Chris Woodruff,R,188.0,USA,26.8,6-4 7-6(3),3,R32,86.0,25.0,0.0,71.0,46.0,38.0,17.0,11.0,4.0,4.0,6.0,1.0,77.0,47.0,32.0,20.0,11.0,4.0,5.0,8.0,2313.0,58.0,808.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,30,102374,9.0,,Alex Corretja,R,180.0,ESP,25.5,101793,,,Jim Courier,R,185.0,USA,29.1,6-3 6-7(5) 6-3,3,R32,158.0,12.0,3.0,107.0,48.0,42.0,31.0,16.0,8.0,9.0,8.0,6.0,112.0,69.0,47.0,23.0,14.0,9.0,12.0,12.0,1926.0,41.0,994.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,31,102796,16.0,,Magnus Norman,R,188.0,SWE,23.4,103498,,,Marat Safin,R,193.0,RUS,19.7,6-4 7-5,3,R32,71.0,3.0,2.0,61.0,41.0,35.0,10.0,11.0,2.0,2.0,10.0,5.0,75.0,32.0,26.0,21.0,11.0,3.0,5.0,20.0,1615.0,36.0,1087.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,32,103151,,,Mariano Zabaleta,R,183.0,ARG,21.6,102338,2.0,,Yevgeny Kafelnikov,R,190.0,RUS,25.6,6-3 6-3,3,R32,80.0,4.0,1.0,60.0,30.0,24.0,15.0,9.0,1.0,2.0,4.0,6.0,70.0,31.0,22.0,16.0,9.0,9.0,13.0,27.0,1265.0,2.0,3842.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,33,101736,1.0,,Andre Agassi,R,180.0,USA,29.4,102854,,,Sjeng Schalken,R,193.0,NED,23.1,6-4 6-2,3,R16,76.0,5.0,1.0,55.0,34.0,28.0,9.0,9.0,1.0,2.0,6.0,3.0,73.0,52.0,29.0,8.0,9.0,5.0,9.0,1.0,4144.0,55.0,834.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,34,102318,,WC,Andrei Pavel,R,183.0,ROU,25.7,101888,,Q,Daniel Vacek,R,190.0,CZE,28.5,6-4 7-5,3,R16,83.0,10.0,1.0,67.0,45.0,34.0,11.0,11.0,6.0,7.0,8.0,5.0,74.0,32.0,23.0,21.0,11.0,6.0,9.0,50.0,858.0,54.0,837.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,35,102358,13.0,,Thomas Enqvist,R,190.0,SWE,25.6,102856,4.0,,Gustavo Kuerten,R,190.0,BRA,23.1,6-4 5-7 6-4,3,R16,99.0,12.0,3.0,90.0,44.0,36.0,20.0,16.0,3.0,7.0,9.0,4.0,89.0,56.0,40.0,13.0,16.0,2.0,7.0,18.0,1645.0,5.0,2537.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,36,102701,6.0,,Marcelo Rios,L,175.0,CHI,23.8,102839,12.0,,Nicolas Lapentti,R,188.0,ECU,23.1,6-4 6-3,3,R16,67.0,6.0,4.0,50.0,28.0,24.0,14.0,10.0,1.0,2.0,4.0,1.0,57.0,38.0,25.0,8.0,9.0,6.0,9.0,9.0,2298.0,11.0,2113.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,37,102257,5.0,,Greg Rusedski,L,193.0,GBR,26.1,103163,11.0,,Tommy Haas,R,188.0,GER,21.5,6-4 6-3,3,R16,76.0,10.0,2.0,52.0,30.0,27.0,17.0,10.0,0.0,0.0,4.0,5.0,75.0,35.0,26.0,17.0,9.0,11.0,13.0,6.0,2409.0,13.0,1903.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,38,101774,3.0,,Todd Martin,R,198.0,USA,29.2,102562,,,Jiri Novak,R,190.0,CZE,24.5,6-2 6-4,3,R16,54.0,7.0,1.0,50.0,32.0,30.0,9.0,9.0,1.0,1.0,1.0,3.0,46.0,29.0,21.0,9.0,9.0,0.0,3.0,4.0,2812.0,33.0,1138.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,39,101990,8.0,,Richard Krajicek,R,196.0,NED,27.8,102374,9.0,,Alex Corretja,R,180.0,ESP,25.5,7-6(4) 7-6(5),3,R16,111.0,14.0,2.0,76.0,44.0,35.0,25.0,12.0,3.0,3.0,6.0,2.0,94.0,47.0,38.0,24.0,12.0,6.0,6.0,8.0,2313.0,12.0,1926.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,40,103151,,,Mariano Zabaleta,R,183.0,ARG,21.6,102796,16.0,,Magnus Norman,R,188.0,SWE,23.4,6-3 6-4,3,R16,82.0,7.0,1.0,63.0,37.0,27.0,16.0,10.0,3.0,3.0,5.0,5.0,65.0,34.0,26.0,13.0,9.0,4.0,6.0,27.0,1265.0,20.0,1615.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,41,101736,1.0,,Andre Agassi,R,180.0,USA,29.4,102318,,WC,Andrei Pavel,R,183.0,ROU,25.7,6-2 6-1,3,QF,54.0,5.0,1.0,46.0,30.0,21.0,10.0,7.0,1.0,1.0,3.0,1.0,50.0,31.0,17.0,6.0,8.0,6.0,11.0,1.0,4144.0,50.0,858.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,42,102358,13.0,,Thomas Enqvist,R,190.0,SWE,25.6,102701,6.0,,Marcelo Rios,L,175.0,CHI,23.8,6-4 6-2,3,QF,56.0,6.0,1.0,53.0,33.0,29.0,11.0,9.0,2.0,2.0,7.0,2.0,53.0,31.0,19.0,12.0,9.0,2.0,5.0,18.0,1645.0,9.0,2298.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,43,102257,5.0,,Greg Rusedski,L,193.0,GBR,26.1,101774,3.0,,Todd Martin,R,198.0,USA,29.2,4-6 7-6(10) 6-4,3,QF,128.0,22.0,3.0,111.0,61.0,48.0,30.0,16.0,4.0,5.0,12.0,1.0,103.0,70.0,54.0,20.0,16.0,3.0,4.0,6.0,2409.0,4.0,2812.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,44,101990,8.0,,Richard Krajicek,R,196.0,NED,27.8,103151,,,Mariano Zabaleta,R,183.0,ARG,21.6,6-3 6-2,3,QF,60.0,9.0,2.0,44.0,33.0,31.0,5.0,9.0,0.0,0.0,7.0,1.0,52.0,32.0,24.0,5.0,8.0,4.0,7.0,8.0,2313.0,27.0,1265.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,45,102358,13.0,,Thomas Enqvist,R,190.0,SWE,25.6,101736,1.0,,Andre Agassi,R,180.0,USA,29.4,6-3 4-6 6-0,3,SF,81.0,14.0,1.0,73.0,48.0,35.0,14.0,13.0,3.0,5.0,6.0,6.0,71.0,29.0,21.0,18.0,12.0,5.0,10.0,18.0,1645.0,1.0,4144.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,46,101990,8.0,,Richard Krajicek,R,196.0,NED,27.8,102257,5.0,,Greg Rusedski,L,193.0,GBR,26.1,6-4 6-4,3,SF,64.0,10.0,1.0,54.0,28.0,26.0,16.0,10.0,1.0,1.0,4.0,2.0,55.0,33.0,26.0,11.0,10.0,1.0,3.0,8.0,2313.0,6.0,2409.0
1999-357,Stuttgart Masters,Hard,48,M,19991025,47,102358,13.0,,Thomas Enqvist,R,190.0,SWE,25.6,101990,8.0,,Richard Krajicek,R,196.0,NED,27.8,6-1 6-4 5-7 7-5,5,F,153.0,10.0,7.0,118.0,64.0,49.0,32.0,21.0,4.0,7.0,26.0,6.0,125.0,75.0,59.0,18.0,20.0,8.0,14.0,18.0,1645.0,8.0,2313.0
1999-352,Paris Masters,Carpet,48,M,19991101,1,101962,,,Younes El Aynaoui,R,193.0,MAR,28.1,102434,,,Vincent Spadea,R,183.0,USA,25.2,6-2 6-4,3,R64,73.0,4.0,4.0,63.0,34.0,25.0,16.0,9.0,6.0,7.0,2.0,3.0,60.0,26.0,18.0,12.0,9.0,4.0,8.0,29.0,1237.0,20.0,1629.0
1999-352,Paris Masters,Carpet,48,M,19991101,2,102854,,Q,Sjeng Schalken,R,193.0,NED,23.1,103096,,WC,Arnaud Clement,R,173.0,FRA,21.8,7-6(4) 4-6 7-6(2),3,R64,169.0,6.0,5.0,102.0,59.0,43.0,29.0,17.0,0.0,3.0,7.0,8.0,145.0,76.0,54.0,35.0,17.0,9.0,11.0,49.0,891.0,48.0,896.0
1999-352,Paris Masters,Carpet,48,M,19991101,3,103507,,LL,Juan Carlos Ferrero,R,183.0,ESP,19.7,101965,,,Wayne Ferreira,R,185.0,RSA,28.1,4-6 6-2 6-2,3,R64,112.0,5.0,3.0,101.0,53.0,35.0,27.0,13.0,11.0,13.0,5.0,6.0,88.0,43.0,32.0,15.0,13.0,7.0,12.0,44.0,923.0,54.0,847.0
1999-352,Paris Masters,Carpet,48,M,19991101,4,102882,,,Mark Philippoussis,R,196.0,AUS,22.9,102765,,WC,Nicolas Escude,R,185.0,FRA,23.5,6-4 7-6(4),3,R64,82.0,17.0,0.0,70.0,39.0,32.0,19.0,11.0,2.0,3.0,6.0,1.0,58.0,34.0,23.0,19.0,11.0,1.0,3.0,22.0,1508.0,50.0,888.0
1999-352,Paris Masters,Carpet,48,M,19991101,5,101532,,,Francisco Clavet,L,183.0,ESP,31.0,102562,,,Jiri Novak,R,190.0,CZE,24.6,6-4 6-1,3,R64,56.0,6.0,3.0,54.0,37.0,24.0,8.0,9.0,1.0,3.0,1.0,0.0,46.0,29.0,15.0,6.0,8.0,5.0,10.0,32.0,1124.0,37.0,1044.0
1999-352,Paris Masters,Carpet,48,M,19991101,6,102905,,Q,Stefan Koubek,L,175.0,AUT,22.8,103103,,,Dominik Hrbaty,R,183.0,SVK,21.8,7-5 6-4,3,R64,72.0,3.0,1.0,59.0,39.0,25.0,11.0,11.0,0.0,3.0,3.0,3.0,75.0,34.0,24.0,17.0,11.0,4.0,9.0,41.0,978.0,23.0,1499.0
1999-352,Paris Masters,Carpet,48,M,19991101,7,102148,,,Fabrice Santoro,R,178.0,FRA,26.8,102783,,Q,Rainer Schuettler,R,180.0,GER,23.5,6-2 6-3,3,R64,86.0,2.0,3.0,73.0,42.0,27.0,17.0,8.0,8.0,9.0,5.0,4.0,70.0,39.0,24.0,9.0,9.0,6.0,11.0,38.0,1016.0,43.0,930.0
1999-352,Paris Masters,Carpet,48,M,19991101,8,102610,,,Albert Costa,R,180.0,ESP,24.3,102796,,,Magnus Norman,R,188.0,SWE,23.4,4-6 6-3 6-2,3,R64,97.0,4.0,2.0,95.0,52.0,37.0,21.0,14.0,10.0,13.0,7.0,6.0,70.0,37.0,23.0,15.0,13.0,1.0,6.0,24.0,1498.0,19.0,1635.0
1999-352,Paris Masters,Carpet,48,M,19991101,9,103498,,,Marat Safin,R,193.0,RUS,19.7,103151,,,Mariano Zabaleta,R,183.0,ARG,21.6,6-7(3) 7-5 6-3,3,R64,137.0,10.0,3.0,107.0,44.0,38.0,40.0,17.0,4.0,4.0,5.0,5.0,112.0,59.0,46.0,28.0,16.0,7.0,9.0,34.0,1102.0,25.0,1426.0
1999-352,Paris Masters,Carpet,48,M,19991101,10,101820,,,Marc Rosset,R,201.0,SUI,28.9,102567,,Q,George Bastl,R,183.0,SUI,24.5,7-6(7) 6-2,3,R64,92.0,16.0,5.0,76.0,47.0,41.0,10.0,10.0,2.0,3.0,1.0,2.0,70.0,41.0,27.0,14.0,10.0,2.0,5.0,36.0,1079.0,94.0,511.0
1999-352,Paris Masters,Carpet,48,M,19991101,11,101793,,,Jim Courier,R,185.0,USA,29.2,103324,,WC,Arnaud Di Pasquale,R,185.0,FRA,20.7,7-6(5) 3-6 7-6(6),3,R64,141.0,6.0,2.0,105.0,65.0,50.0,23.0,16.0,2.0,5.0,8.0,2.0,120.0,75.0,57.0,23.0,17.0,10.0,12.0,39.0,1014.0,47.0,906.0
1999-352,Paris Masters,Carpet,48,M,19991101,12,102358,,,Thomas Enqvist,R,190.0,SWE,25.6,103206,,,Sebastien Grosjean,R,175.0,FRA,21.4,3-6 6-4 7-6(5),3,R64,128.0,11.0,5.0,106.0,51.0,39.0,31.0,16.0,1.0,3.0,15.0,2.0,111.0,55.0,44.0,29.0,15.0,8.0,9.0,9.0,2223.0,27.0,1305.0
1999-352,Paris Masters,Carpet,48,M,19991101,13,102770,,Q,John Van Lottum,R,185.0,NED,23.5,102456,,,Felix Mantilla,R,180.0,ESP,25.1,6-3 6-2,3,R64,70.0,4.0,5.0,63.0,33.0,27.0,15.0,8.0,6.0,6.0,4.0,2.0,65.0,33.0,23.0,11.0,9.0,2.0,6.0,76.0,591.0,21.0,1533.0
1999-352,Paris Masters,Carpet,48,M,19991101,14,102021,,Q,Michael Chang,R,175.0,USA,27.6,102563,,,Thomas Johansson,R,180.0,SWE,24.6,6-7(7) 7-5 6-4,3,R64,155.0,6.0,4.0,116.0,66.0,44.0,31.0,17.0,4.0,6.0,12.0,9.0,118.0,51.0,41.0,29.0,17.0,7.0,11.0,72.0,638.0,30.0,1174.0
1999-352,Paris Masters,Carpet,48,M,19991101,15,102446,,,Andrei Medvedev,R,193.0,UKR,25.1,101703,,WC,Guillaume Raoux,R,180.0,FRA,29.7,6-3 6-4,3,R64,67.0,8.0,4.0,58.0,33.0,29.0,12.0,9.0,5.0,5.0,5.0,8.0,60.0,27.0,21.0,14.0,10.0,5.0,8.0,33.0,1109.0,120.0,400.0
1999-352,Paris Masters,Carpet,48,M,19991101,16,103720,,,Lleyton Hewitt,R,180.0,AUS,18.6,101897,,,Fernando Meligeni,L,180.0,BRA,28.5,6-3 6-2,3,R64,73.0,1.0,1.0,56.0,25.0,18.0,16.0,8.0,4.0,6.0,4.0,1.0,59.0,35.0,21.0,7.0,9.0,6.0,12.0,26.0,1387.0,28.0,1247.0
1999-352,Paris Masters,Carpet,48,M,19991101,17,101736,1.0,,Andre Agassi,R,180.0,USA,29.5,101962,,,Younes El Aynaoui,R,193.0,MAR,28.1,6-4 6-3,3,R32,57.0,7.0,0.0,40.0,20.0,18.0,18.0,9.0,0.0,0.0,4.0,4.0,64.0,43.0,29.0,9.0,10.0,5.0,8.0,1.0,4281.0,29.0,1237.0
1999-352,Paris Masters,Carpet,48,M,19991101,18,102854,,Q,Sjeng Schalken,R,193.0,NED,23.1,102344,16.0,,Karol Kucera,R,188.0,SVK,25.6,6-3 6-4,3,R32,79.0,1.0,1.0,59.0,37.0,25.0,12.0,10.0,2.0,4.0,4.0,6.0,65.0,28.0,20.0,13.0,9.0,8.0,12.0,49.0,891.0,18.0,1653.0
1999-352,Paris Masters,Carpet,48,M,19991101,19,102450,10.0,,Tim Henman,R,185.0,GBR,25.1,103507,,LL,Juan Carlos Ferrero,R,183.0,ESP,19.7,4-6 7-6(7) 6-4,3,R32,125.0,6.0,6.0,101.0,46.0,34.0,33.0,16.0,5.0,8.0,2.0,4.0,107.0,56.0,42.0,26.0,16.0,0.0,3.0,10.0,2137.0,44.0,923.0
1999-352,Paris Masters,Carpet,48,M,19991101,20,102882,,,Mark Philippoussis,R,196.0,AUS,22.9,101990,8.0,,Richard Krajicek,R,196.0,NED,27.9,7-5 6-3,3,R32,64.0,7.0,1.0,60.0,35.0,30.0,17.0,11.0,3.0,3.0,10.0,3.0,57.0,38.0,29.0,8.0,10.0,0.0,2.0,22.0,1508.0,12.0,2095.0
1999-352,Paris Masters,Carpet,48,M,19991101,21,101948,3.0,,Pete Sampras,R,185.0,USA,28.2,101532,,,Francisco Clavet,L,183.0,ESP,31.0,4-6 6-3 7-6(4),3,R32,122.0,14.0,6.0,109.0,71.0,57.0,19.0,16.0,8.0,9.0,6.0,1.0,99.0,64.0,42.0,25.0,15.0,3.0,4.0,3.0,2946.0,32.0,1124.0
1999-352,Paris Masters,Carpet,48,M,19991101,22,103163,13.0,,Tommy Haas,R,188.0,GER,21.5,102905,,Q,Stefan Koubek,L,175.0,AUT,22.8,6-3 6-2,3,R32,60.0,6.0,6.0,63.0,28.0,23.0,18.0,9.0,5.0,6.0,2.0,2.0,48.0,28.0,15.0,10.0,8.0,6.0,10.0,14.0,1911.0,41.0,978.0
