tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1998-329,Tokyo,Hard,56,A,19980413,29,102450,3.0,,Tim Henman,R,185.0,GBR,23.6,102110,,,Daniel Nestor,L,190.0,CAN,25.6,6-2 7-5,3,R32,74.0,3.0,4.0,50.0,20.0,16.0,17.0,10.0,0.0,2.0,2.0,6.0,62.0,28.0,20.0,13.0,10.0,2.0,7.0,15.0,1847.0,105.0,452.0
1998-329,Tokyo,Hard,56,A,19980413,30,102259,14.0,,Jerome Golmard,L,188.0,FRA,24.5,102667,,WC,Satoshi Iwabuchi,L,175.0,JPN,22.5,6-4 6-4,3,R32,,5.0,1.0,58.0,48.0,34.0,6.0,10.0,1.0,2.0,3.0,1.0,64.0,36.0,26.0,11.0,10.0,2.0,5.0,85.0,552.0,600.0,34.0
1998-329,Tokyo,Hard,56,A,19980413,31,102998,11.0,,Jan Michael Gambill,R,190.0,USA,20.8,102336,,Q,Kotaro Miyachi,R,,JPN,24.1,6-0 6-3,3,R32,50.0,11.0,2.0,50.0,33.0,24.0,8.0,8.0,2.0,3.0,2.0,3.0,38.0,20.0,7.0,7.0,7.0,1.0,6.0,81.0,578.0,460.0,61.0
1998-329,Tokyo,Hard,56,A,19980413,32,102783,,,Rainer Schuettler,R,180.0,GER,21.9,210013,6.0,,Martin Damm Sr,R,188.0,CZE,25.6,6-2 6-4,3,R32,70.0,3.0,6.0,63.0,39.0,32.0,10.0,9.0,2.0,2.0,3.0,0.0,51.0,26.0,18.0,14.0,9.0,3.0,6.0,121.0,393.0,,
1998-329,Tokyo,Hard,56,A,19980413,33,101776,,,Sandon Stolle,R,193.0,AUS,27.7,102434,5.0,,Vincent Spadea,R,183.0,USA,23.7,6-3 6-0,3,R32,54.0,3.0,2.0,41.0,27.0,26.0,6.0,8.0,0.0,0.0,0.0,1.0,48.0,29.0,15.0,7.0,7.0,5.0,9.0,118.0,415.0,62.0,752.0
1998-329,Tokyo,Hard,56,A,19980413,34,101888,12.0,,Daniel Vacek,R,190.0,CZE,27.0,102300,,WC,Gouichi Motomura,R,173.0,JPN,24.2,6-2 6-2,3,R32,51.0,5.0,2.0,37.0,22.0,20.0,12.0,8.0,0.0,0.0,1.0,4.0,57.0,36.0,22.0,7.0,8.0,6.0,10.0,89.0,532.0,192.0,216.0
1998-329,Tokyo,Hard,56,A,19980413,35,102025,13.0,,Mikael Tillstrom,R,185.0,SWE,26.1,101711,,,Alex Obrien,R,185.0,USA,28.1,5-7 6-4 6-4,3,R32,125.0,5.0,3.0,108.0,77.0,53.0,13.0,16.0,10.0,14.0,4.0,3.0,97.0,67.0,41.0,16.0,16.0,1.0,6.0,93.0,511.0,98.0,475.0
1998-329,Tokyo,Hard,56,A,19980413,36,102184,,,David Prinosil,R,185.0,GER,25.0,102563,4.0,,Thomas Johansson,R,180.0,SWE,23.0,6-3 6-3,3,R32,61.0,8.0,2.0,48.0,30.0,24.0,11.0,9.0,2.0,3.0,3.0,4.0,51.0,22.0,14.0,13.0,9.0,3.0,7.0,102.0,463.0,42.0,973.0
1998-329,Tokyo,Hard,56,A,19980413,37,101750,,,Cristiano Caratti,R,178.0,ITA,27.8,101150,7.0,,Gianluca Pozzi,L,180.0,ITA,32.8,6-3 7-6(4),3,R32,100.0,3.0,2.0,75.0,47.0,29.0,21.0,11.0,2.0,3.0,10.0,1.0,77.0,35.0,28.0,17.0,10.0,6.0,8.0,143.0,319.0,69.0,663.0
1998-329,Tokyo,Hard,56,A,19980413,38,101647,10.0,,Byron Black,R,175.0,ZIM,28.5,102694,,,Lars Burgsmuller,R,183.0,GER,22.3,6-4 6-2,3,R32,68.0,6.0,0.0,46.0,29.0,21.0,9.0,9.0,2.0,5.0,4.0,5.0,66.0,41.0,23.0,6.0,9.0,9.0,15.0,67.0,682.0,128.0,363.0
1998-329,Tokyo,Hard,56,A,19980413,39,102521,,,Hendrik Dreekmann,R,188.0,GER,23.2,102538,,,Tuomas Ketola,R,185.0,FIN,23.1,7-6(6) 7-6(4),3,R32,108.0,7.0,2.0,83.0,48.0,34.0,21.0,12.0,3.0,5.0,12.0,2.0,88.0,44.0,36.0,19.0,12.0,3.0,5.0,113.0,425.0,135.0,340.0
1998-329,Tokyo,Hard,56,A,19980413,40,102021,2.0,,Michael Chang,R,175.0,USA,26.1,102770,,,John Van Lottum,R,185.0,NED,22.0,6-4 6-1,3,R32,68.0,10.0,3.0,59.0,38.0,28.0,11.0,9.0,8.0,9.0,1.0,1.0,51.0,25.0,17.0,8.0,8.0,3.0,7.0,13.0,2009.0,108.0,448.0
1998-329,Tokyo,Hard,56,A,19980413,41,102318,16.0,,Andrei Pavel,R,183.0,ROU,24.2,102053,,,Brian Macphie,L,180.0,USA,25.9,3-6 6-3 6-4,3,R16,95.0,6.0,4.0,88.0,54.0,42.0,19.0,14.0,4.0,5.0,8.0,2.0,85.0,49.0,35.0,20.0,14.0,3.0,5.0,109.0,439.0,181.0,240.0
1998-329,Tokyo,Hard,56,A,19980413,42,101687,,Q,David Dilucia,R,173.0,USA,28.2,102730,,,Ivo Heuberger,R,188.0,SUI,22.1,6-3 0-6 6-3,3,R16,105.0,5.0,5.0,91.0,57.0,37.0,12.0,12.0,10.0,15.0,5.0,4.0,72.0,39.0,28.0,12.0,12.0,1.0,6.0,441.0,66.0,154.0,293.0
1998-329,Tokyo,Hard,56,A,19980413,43,102450,3.0,,Tim Henman,R,185.0,GBR,23.6,102259,14.0,,Jerome Golmard,L,188.0,FRA,24.5,6-4 6-1,3,R16,60.0,4.0,5.0,56.0,26.0,24.0,16.0,9.0,1.0,1.0,1.0,2.0,44.0,24.0,16.0,8.0,8.0,1.0,4.0,15.0,1847.0,85.0,552.0
1998-329,Tokyo,Hard,56,A,19980413,44,102998,11.0,,Jan Michael Gambill,R,190.0,USA,20.8,102783,,,Rainer Schuettler,R,180.0,GER,21.9,6-0 6-0,3,R16,39.0,7.0,1.0,42.0,25.0,18.0,10.0,6.0,5.0,5.0,0.0,2.0,31.0,18.0,5.0,2.0,6.0,0.0,6.0,81.0,578.0,121.0,393.0
1998-329,Tokyo,Hard,56,A,19980413,45,101888,12.0,,Daniel Vacek,R,190.0,CZE,27.0,101776,,,Sandon Stolle,R,193.0,AUS,27.7,7-5 6-3,3,R16,86.0,5.0,5.0,80.0,49.0,35.0,10.0,11.0,5.0,8.0,5.0,4.0,55.0,30.0,24.0,5.0,10.0,2.0,7.0,89.0,532.0,118.0,415.0
1998-329,Tokyo,Hard,56,A,19980413,46,102184,,,David Prinosil,R,185.0,GER,25.0,102025,13.0,,Mikael Tillstrom,R,185.0,SWE,26.1,6-4 7-6(5),3,R16,81.0,10.0,0.0,71.0,44.0,31.0,19.0,11.0,1.0,2.0,2.0,0.0,84.0,55.0,36.0,14.0,11.0,5.0,7.0,102.0,463.0,93.0,511.0
1998-329,Tokyo,Hard,56,A,19980413,47,101647,10.0,,Byron Black,R,175.0,ZIM,28.5,101750,,,Cristiano Caratti,R,178.0,ITA,27.8,6-3 6-4,3,R16,66.0,4.0,1.0,57.0,37.0,26.0,13.0,10.0,1.0,2.0,2.0,0.0,55.0,39.0,22.0,8.0,9.0,3.0,6.0,67.0,682.0,143.0,319.0
1998-329,Tokyo,Hard,56,A,19980413,48,102521,,,Hendrik Dreekmann,R,188.0,GER,23.2,102021,2.0,,Michael Chang,R,175.0,USA,26.1,6-2 5-7 6-4,3,R16,152.0,11.0,4.0,102.0,53.0,41.0,25.0,15.0,5.0,7.0,11.0,2.0,124.0,76.0,52.0,19.0,15.0,12.0,16.0,113.0,425.0,13.0,2009.0
1998-329,Tokyo,Hard,56,A,19980413,49,102318,16.0,,Andrei Pavel,R,183.0,ROU,24.2,101687,,Q,David Dilucia,R,173.0,USA,28.2,6-3 7-6(4),3,QF,84.0,8.0,3.0,61.0,35.0,31.0,12.0,10.0,3.0,4.0,6.0,1.0,76.0,53.0,35.0,8.0,11.0,3.0,6.0,109.0,439.0,441.0,66.0
1998-329,Tokyo,Hard,56,A,19980413,50,102998,11.0,,Jan Michael Gambill,R,190.0,USA,20.8,102450,3.0,,Tim Henman,R,185.0,GBR,23.6,6-3 4-6 6-3,3,QF,105.0,4.0,5.0,92.0,50.0,31.0,23.0,14.0,8.0,12.0,9.0,8.0,84.0,39.0,32.0,14.0,14.0,5.0,11.0,81.0,578.0,15.0,1847.0
1998-329,Tokyo,Hard,56,A,19980413,51,101888,12.0,,Daniel Vacek,R,190.0,CZE,27.0,102184,,,David Prinosil,R,185.0,GER,25.0,6-4 6-1,3,QF,55.0,3.0,0.0,42.0,22.0,18.0,15.0,8.0,0.0,0.0,4.0,3.0,56.0,35.0,21.0,10.0,9.0,3.0,7.0,89.0,532.0,102.0,463.0
1998-329,Tokyo,Hard,56,A,19980413,52,101647,10.0,,Byron Black,R,175.0,ZIM,28.5,102521,,,Hendrik Dreekmann,R,188.0,GER,23.2,6-2 6-3,3,QF,70.0,3.0,1.0,64.0,38.0,26.0,15.0,8.0,3.0,4.0,4.0,3.0,53.0,25.0,16.0,9.0,9.0,2.0,7.0,67.0,682.0,113.0,425.0
1998-329,Tokyo,Hard,56,A,19980413,53,102318,16.0,,Andrei Pavel,R,183.0,ROU,24.2,102998,11.0,,Jan Michael Gambill,R,190.0,USA,20.8,6-4 6-3,3,SF,62.0,7.0,2.0,58.0,36.0,27.0,11.0,9.0,4.0,5.0,7.0,4.0,67.0,32.0,24.0,13.0,10.0,2.0,6.0,109.0,439.0,81.0,578.0
1998-329,Tokyo,Hard,56,A,19980413,54,101647,10.0,,Byron Black,R,175.0,ZIM,28.5,101888,12.0,,Daniel Vacek,R,190.0,CZE,27.0,6-3 7-5,3,SF,86.0,3.0,1.0,63.0,37.0,28.0,13.0,10.0,2.0,4.0,3.0,5.0,67.0,36.0,24.0,11.0,11.0,0.0,5.0,67.0,682.0,89.0,532.0
1998-329,Tokyo,Hard,56,A,19980413,55,102318,16.0,,Andrei Pavel,R,183.0,ROU,24.2,101647,10.0,,Byron Black,R,175.0,ZIM,28.5,6-3 6-4,3,F,60.0,3.0,1.0,60.0,35.0,26.0,16.0,10.0,2.0,3.0,1.0,0.0,52.0,34.0,25.0,7.0,9.0,4.0,7.0,109.0,439.0,67.0,682.0
1998-D058,Davis Cup G2 QF: IRI vs QAT,Clay,4,D,19980417,1,108845,,,Farhad Tadayon,U,,IRI,24.7,108848,,,Khaled Al Haji,U,,QAT,18.2,6-3 6-4 6-0,5,RR,,,,,,,,,,,,,,,,,,,,,,,
1998-D058,Davis Cup G2 QF: IRI vs QAT,Clay,4,D,19980417,2,106991,,,Farshad Talavar,U,,IRI,21.8,108841,,,Mubarak Al Tobaishi,U,,QAT,15.5,6-2 4-6 6-0 6-0,5,RR,,,,,,,,,,,,,,,,,,,,,,,
1998-D058,Davis Cup G2 QF: IRI vs QAT,Clay,4,D,19980417,4,106991,,,Farshad Talavar,U,,IRI,21.8,108848,,,Khaled Al Haji,U,,QAT,18.2,6-1 6-2,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1998-D058,Davis Cup G2 QF: IRI vs QAT,Clay,4,D,19980417,5,108845,,,Farhad Tadayon,U,,IRI,24.7,108841,,,Mubarak Al Tobaishi,U,,QAT,15.5,6-2 6-3,3,RR,,,,,,,,,,,,,,,,,,,,,,,
1998-410,Monte Carlo Masters,Clay,56,M,19980420,1,101736,,,Andre Agassi,R,180.0,USA,27.9,101774,,,Todd Martin,R,198.0,USA,27.7,6-2 6-1,3,R64,56.0,3.0,0.0,50.0,39.0,25.0,10.0,8.0,3.0,3.0,7.0,2.0,46.0,24.0,16.0,7.0,7.0,2.0,6.0,21.0,1558.0,35.0,1051.0
1998-410,Monte Carlo Masters,Clay,56,M,19980420,2,102148,,,Fabrice Santoro,R,178.0,FRA,25.3,103096,,WC,Arnaud Clement,R,173.0,FRA,20.3,6-2 6-1,3,R64,64.0,2.0,2.0,46.0,26.0,18.0,13.0,7.0,7.0,8.0,3.0,2.0,49.0,22.0,11.0,8.0,8.0,5.0,11.0,25.0,1438.0,91.0,530.0
1998-410,Monte Carlo Masters,Clay,56,M,19980420,3,101843,15.0,,Sergi Bruguera,R,188.0,ESP,27.2,101543,,Q,Jeff Tarango,L,180.0,USA,29.4,6-1 1-6 7-5,3,R64,97.0,2.0,2.0,68.0,36.0,23.0,20.0,13.0,1.0,5.0,6.0,8.0,87.0,50.0,29.0,19.0,13.0,6.0,11.0,19.0,1654.0,49.0,877.0
1998-410,Monte Carlo Masters,Clay,56,M,19980420,4,101611,10.0,,Cedric Pioline,R,188.0,FRA,28.8,101475,,,Carlos Costa,R,183.0,ESP,29.9,6-2 3-6 6-3,3,R64,112.0,2.0,0.0,84.0,48.0,32.0,20.0,13.0,3.0,6.0,1.0,3.0,74.0,38.0,22.0,18.0,13.0,3.0,8.0,16.0,1771.0,45.0,920.0
1998-410,Monte Carlo Masters,Clay,56,M,19980420,5,103206,,WC,Sebastien Grosjean,R,175.0,FRA,19.8,102839,,Q,Nicolas Lapentti,R,188.0,ECU,21.6,6-2 6-4,3,R64,83.0,2.0,0.0,55.0,35.0,23.0,11.0,9.0,1.0,3.0,0.0,3.0,67.0,47.0,24.0,9.0,9.0,9.0,14.0,113.0,434.0,63.0,759.0
1998-410,Monte Carlo Masters,Clay,56,M,19980420,6,101532,,,Francisco Clavet,L,183.0,ESP,29.4,102287,,,Albert Portas,R,188.0,ESP,24.4,6-2 6-1,3,R64,49.0,0.0,0.0,37.0,19.0,15.0,11.0,7.0,0.0,1.0,2.0,3.0,41.0,21.0,9.0,5.0,8.0,2.0,8.0,44.0,933.0,60.0,818.0
1998-410,Monte Carlo Masters,Clay,56,M,19980420,7,101414,,WC,Boris Becker,R,190.0,GER,30.4,101733,,,Jan Siemerink,L,183.0,NED,28.0,5-7 6-3 6-1,3,R64,119.0,4.0,6.0,77.0,37.0,31.0,22.0,14.0,2.0,4.0,6.0,9.0,93.0,39.0,31.0,21.0,14.0,5.0,10.0,66.0,706.0,29.0,1261.0
1998-410,Monte Carlo Masters,Clay,56,M,19980420,8,102796,,,Magnus Norman,R,188.0,SWE,21.8,101382,,,Marcelo Filippini,R,178.0,URU,30.7,2-6 6-2 7-6(4),3,R64,119.0,7.0,4.0,83.0,38.0,33.0,19.0,14.0,7.0,11.0,2.0,0.0,85.0,62.0,37.0,15.0,14.0,5.0,9.0,22.0,1484.0,53.0,863.0
1998-410,Monte Carlo Masters,Clay,56,M,19980420,9,102882,13.0,,Mark Philippoussis,R,196.0,AUS,21.4,103031,,,Julian Alonso,R,185.0,ESP,20.7,7-6(9) 4-6 6-4,3,R64,121.0,16.0,8.0,104.0,67.0,50.0,13.0,16.0,1.0,7.0,8.0,4.0,113.0,66.0,38.0,27.0,16.0,5.0,11.0,17.0,1767.0,41.0,998.0
1998-410,Monte Carlo Masters,Clay,56,M,19980420,10,102238,12.0,,Alberto Berasategui,R,173.0,ESP,24.8,101889,,,Todd Woodbridge,R,178.0,AUS,27.0,6-0 7-5,3,R64,63.0,2.0,1.0,46.0,39.0,28.0,5.0,9.0,0.0,1.0,0.0,3.0,68.0,37.0,18.0,13.0,9.0,4.0,9.0,14.0,1948.0,36.0,1051.0
1998-410,Monte Carlo Masters,Clay,56,M,19980420,11,101888,,WC,Daniel Vacek,R,190.0,CZE,27.0,101439,,Q,Javier Sanchez,R,178.0,ESP,30.2,6-3 4-6 6-4,3,R64,120.0,5.0,4.0,99.0,48.0,38.0,16.0,15.0,4.0,9.0,1.0,4.0,86.0,60.0,36.0,12.0,14.0,7.0,13.0,71.0,638.0,75.0,617.0
1998-410,Monte Carlo Masters,Clay,56,M,19980420,12,101792,,,Slava Dosedel,R,183.0,CZE,27.6,101735,,,Richard Fromberg,R,196.0,AUS,27.9,7-6(5) 6-4,3,R64,106.0,0.0,5.0,90.0,56.0,32.0,20.0,11.0,13.0,17.0,8.0,10.0,85.0,52.0,35.0,10.0,11.0,5.0,10.0,56.0,843.0,43.0,938.0
1998-410,Monte Carlo Masters,Clay,56,M,19980420,13,102446,,,Andrei Medvedev,R,193.0,UKR,23.6,101964,,,Goran Ivanisevic,L,193.0,CRO,26.6,4-6 6-2 7-6(7),3,R64,126.0,5.0,7.0,93.0,48.0,32.0,20.0,15.0,3.0,8.0,4.0,16.0,125.0,55.0,41.0,24.0,15.0,14.0,20.0,30.0,1243.0,23.0,1473.0
1998-410,Monte Carlo Masters,Clay,56,M,19980420,14,102247,,,Andrea Gaudenzi,R,183.0,ITA,24.7,101601,,,Brett Steven,R,185.0,NZL,28.9,6-3 6-1,3,R64,67.0,1.0,3.0,45.0,29.0,22.0,9.0,8.0,0.0,1.0,1.0,1.0,63.0,40.0,17.0,12.0,8.0,4.0,9.0,37.0,1047.0,52.0,867.0
1998-410,Monte Carlo Masters,Clay,56,M,19980420,15,102869,,Q,Galo Blanco,R,173.0,ESP,21.5,102450,11.0,,Tim Henman,R,185.0,GBR,23.6,6-2 6-4,3,R64,84.0,1.0,0.0,53.0,34.0,22.0,14.0,9.0,2.0,3.0,10.0,7.0,87.0,39.0,28.0,17.0,9.0,13.0,17.0,59.0,821.0,15.0,1847.0
1998-410,Monte Carlo Masters,Clay,56,M,19980420,16,102845,14.0,,Carlos Moya,R,190.0,ESP,21.6,101404,,,Thomas Muster,L,180.0,AUT,30.5,6-0 6-3,3,R64,64.0,2.0,1.0,52.0,26.0,19.0,17.0,7.0,7.0,7.0,0.0,1.0,56.0,31.0,16.0,11.0,8.0,6.0,11.0,18.0,1727.0,26.0,1395.0
1998-410,Monte Carlo Masters,Clay,56,M,19980420,17,102271,,,Hicham Arazi,L,175.0,MAR,24.5,102146,,Q,Jordi Burillo,R,188.0,ESP,25.3,6-4 6-0,3,R64,55.0,7.0,3.0,47.0,23.0,19.0,16.0,8.0,2.0,2.0,0.0,2.0,56.0,30.0,18.0,11.0,8.0,3.0,7.0,51.0,872.0,83.0,567.0
1998-410,Monte Carlo Masters,Clay,56,M,19980420,18,101185,,,Mark Woodforde,L,188.0,AUS,32.5,102563,,,Thomas Johansson,R,180.0,SWE,23.0,5-7 7-6(10) 6-3,3,R64,165.0,10.0,2.0,125.0,69.0,51.0,20.0,16.0,10.0,15.0,2.0,6.0,115.0,48.0,37.0,28.0,17.0,10.0,16.0,50.0,874.0,54.0,851.0
1998-410,Monte Carlo Masters,Clay,56,M,19980420,19,102167,,LL,Juan Albert Viloca Puig,R,185.0,ESP,25.2,101717,,Q,Diego Nargiso,L,188.0,ITA,28.0,6-3 6-4,3,R64,99.0,0.0,0.0,70.0,44.0,30.0,12.0,10.0,11.0,14.0,2.0,4.0,66.0,32.0,17.0,15.0,9.0,5.0,10.0,72.0,629.0,118.0,423.0
1998-410,Monte Carlo Masters,Clay,56,M,19980420,20,102539,,,Bohdan Ulihrach,R,188.0,CZE,23.1,101820,,,Marc Rosset,R,201.0,SUI,27.4,6-1 3-0 RET,3,R64,50.0,3.0,0.0,36.0,20.0,15.0,6.0,6.0,4.0,5.0,0.0,9.0,33.0,11.0,4.0,6.0,5.0,3.0,8.0,48.0,880.0,28.0,1290.0
1998-410,Monte Carlo Masters,Clay,56,M,19980420,21,103017,,,Nicolas Kiefer,R,183.0,GER,20.7,102456,9.0,,Felix Mantilla,R,180.0,ESP,23.5,6-1 6-4,3,R64,64.0,4.0,2.0,58.0,34.0,23.0,12.0,9.0,3.0,5.0,3.0,0.0,46.0,37.0,17.0,3.0,8.0,3.0,8.0,24.0,1449.0,11.0,2048.0
1998-410,Monte Carlo Masters,Clay,56,M,19980420,22,102610,16.0,,Albert Costa,R,180.0,ESP,22.8,102358,,,Thomas Enqvist,R,190.0,SWE,24.1,6-1 6-3,3,R64,70.0,3.0,3.0,62.0,44.0,32.0,5.0,8.0,3.0,4.0,3.0,4.0,53.0,24.0,16.0,9.0,8.0,2.0,7.0,27.0,1296.0,20.0,1574.0
1998-410,Monte Carlo Masters,Clay,56,M,19980420,23,101320,,,Magnus Gustafsson,R,185.0,SWE,31.2,102223,,LL,Karim Alami,R,185.0,MAR,24.9,6-3 7-5,3,R64,88.0,0.0,5.0,78.0,51.0,36.0,14.0,11.0,5.0,6.0,1.0,1.0,68.0,41.0,27.0,13.0,10.0,2.0,5.0,31.0,1207.0,58.0,835.0
1998-410,Monte Carlo Masters,Clay,56,M,19980420,24,101965,,,Wayne Ferreira,R,185.0,RSA,26.5,102854,,Q,Sjeng Schalken,R,193.0,NED,21.6,4-6 6-2 6-4,3,R64,128.0,3.0,3.0,96.0,48.0,39.0,18.0,14.0,13.0,17.0,3.0,6.0,107.0,58.0,38.0,18.0,14.0,7.0,13.0,33.0,1150.0,61.0,779.0
1998-410,Monte Carlo Masters,Clay,56,M,19980420,25,101948,1.0,,Pete Sampras,R,185.0,USA,26.6,101736,,,Andre Agassi,R,180.0,USA,27.9,6-4 7-5,3,R32,80.0,6.0,2.0,63.0,33.0,27.0,15.0,11.0,2.0,4.0,1.0,2.0,64.0,43.0,25.0,11.0,11.0,0.0,4.0,2.0,3600.0,21.0,1558.0
1998-410,Monte Carlo Masters,Clay,56,M,19980420,26,102148,,,Fabrice Santoro,R,178.0,FRA,25.3,101843,15.0,,Sergi Bruguera,R,188.0,ESP,27.2,6-3 6-0,3,R32,65.0,0.0,3.0,43.0,20.0,13.0,14.0,7.0,2.0,4.0,0.0,3.0,71.0,43.0,18.0,11.0,8.0,10.0,17.0,25.0,1438.0,19.0,1654.0
1998-410,Monte Carlo Masters,Clay,56,M,19980420,27,101611,10.0,,Cedric Pioline,R,188.0,FRA,28.8,103206,,WC,Sebastien Grosjean,R,175.0,FRA,19.8,6-1 7-6(5),3,R32,85.0,3.0,3.0,66.0,42.0,28.0,17.0,10.0,2.0,4.0,2.0,0.0,60.0,33.0,19.0,12.0,9.0,0.0,4.0,16.0,1771.0,113.0,434.0
1998-410,Monte Carlo Masters,Clay,56,M,19980420,28,102856,8.0,,Gustavo Kuerten,R,190.0,BRA,21.6,101532,,,Francisco Clavet,L,183.0,ESP,29.4,7-5 7-5,3,R32,94.0,3.0,1.0,69.0,35.0,25.0,17.0,12.0,5.0,9.0,2.0,4.0,87.0,54.0,32.0,12.0,12.0,5.0,11.0,9.0,2262.0,44.0,933.0
1998-410,Monte Carlo Masters,Clay,56,M,19980420,29,101414,,WC,Boris Becker,R,190.0,GER,30.4,102257,3.0,,Greg Rusedski,L,193.0,GBR,24.6,6-4 3-6 6-3,3,R32,115.0,4.0,9.0,87.0,45.0,34.0,23.0,14.0,7.0,9.0,2.0,4.0,85.0,39.0,29.0,25.0,14.0,2.0,5.0,66.0,706.0,5.0,3094.0
1998-410,Monte Carlo Masters,Clay,56,M,19980420,30,102882,13.0,,Mark Philippoussis,R,196.0,AUS,21.4,102796,,,Magnus Norman,R,188.0,SWE,21.8,6-4 6-3,3,R32,101.0,6.0,0.0,63.0,36.0,26.0,18.0,9.0,5.0,5.0,6.0,4.0,93.0,47.0,31.0,20.0,10.0,14.0,17.0,17.0,1767.0,22.0,1484.0
1998-410,Monte Carlo Masters,Clay,56,M,19980420,31,102238,12.0,,Alberto Berasategui,R,173.0,ESP,24.8,101888,,WC,Daniel Vacek,R,190.0,CZE,27.0,6-0 7-6(1),3,R32,58.0,3.0,0.0,51.0,38.0,29.0,9.0,9.0,0.0,1.0,2.0,5.0,67.0,44.0,24.0,8.0,9.0,8.0,12.0,14.0,1948.0,71.0,638.0
1998-410,Monte Carlo Masters,Clay,56,M,19980420,32,101792,,,Slava Dosedel,R,183.0,CZE,27.6,102035,5.0,,Jonas Bjorkman,R,183.0,SWE,26.0,6-1 6-0,3,R32,49.0,0.0,2.0,41.0,30.0,23.0,4.0,7.0,1.0,2.0,0.0,4.0,47.0,25.0,10.0,5.0,6.0,6.0,12.0,56.0,843.0,7.0,2663.0
1998-410,Monte Carlo Masters,Clay,56,M,19980420,33,102374,6.0,,Alex Corretja,R,180.0,ESP,24.0,102446,,,Andrei Medvedev,R,193.0,UKR,23.6,7-6(4) 6-4,3,R32,98.0,1.0,3.0,79.0,42.0,26.0,19.0,11.0,8.0,12.0,4.0,7.0,71.0,35.0,22.0,14.0,11.0,1.0,6.0,8.0,2523.0,30.0,1243.0
1998-410,Monte Carlo Masters,Clay,56,M,19980420,34,102247,,,Andrea Gaudenzi,R,183.0,ITA,24.7,102869,,Q,Galo Blanco,R,173.0,ESP,21.5,6-4 4-6 6-3,3,R32,115.0,6.0,2.0,83.0,50.0,37.0,16.0,14.0,2.0,5.0,1.0,3.0,104.0,56.0,33.0,26.0,15.0,7.0,12.0,37.0,1047.0,59.0,821.0
1998-410,Monte Carlo Masters,Clay,56,M,19980420,35,102845,14.0,,Carlos Moya,R,190.0,ESP,21.6,102271,,,Hicham Arazi,L,175.0,MAR,24.5,6-1 6-1,3,R32,53.0,4.0,3.0,41.0,19.0,17.0,14.0,7.0,1.0,1.0,2.0,2.0,58.0,27.0,14.0,11.0,7.0,9.0,14.0,18.0,1727.0,51.0,872.0
1998-410,Monte Carlo Masters,Clay,56,M,19980420,36,102338,4.0,,Yevgeny Kafelnikov,R,190.0,RUS,24.1,101185,,,Mark Woodforde,L,188.0,AUS,32.5,4-6 6-2 6-2,3,R32,121.0,3.0,10.0,108.0,58.0,42.0,20.0,13.0,12.0,15.0,5.0,2.0,84.0,42.0,27.0,15.0,13.0,7.0,13.0,6.0,3027.0,50.0,874.0
1998-410,Monte Carlo Masters,Clay,56,M,19980420,37,101990,7.0,,Richard Krajicek,R,196.0,NED,26.3,102167,,LL,Juan Albert Viloca Puig,R,185.0,ESP,25.2,6-4 6-2,3,R32,69.0,3.0,3.0,63.0,30.0,21.0,19.0,9.0,3.0,4.0,3.0,2.0,51.0,34.0,20.0,7.0,9.0,4.0,8.0,13.0,2033.0,72.0,629.0
1998-410,Monte Carlo Masters,Clay,56,M,19980420,38,102539,,,Bohdan Ulihrach,R,188.0,CZE,23.1,103017,,,Nicolas Kiefer,R,183.0,GER,20.7,6-4 6-2,3,R32,71.0,1.0,1.0,52.0,27.0,17.0,12.0,9.0,1.0,4.0,2.0,5.0,66.0,32.0,16.0,13.0,9.0,0.0,6.0,48.0,880.0,24.0,1449.0
1998-410,Monte Carlo Masters,Clay,56,M,19980420,39,102610,16.0,,Albert Costa,R,180.0,ESP,22.8,101320,,,Magnus Gustafsson,R,185.0,SWE,31.2,6-4 6-2,3,R32,77.0,1.0,0.0,72.0,56.0,32.0,6.0,9.0,6.0,9.0,1.0,6.0,58.0,30.0,13.0,13.0,9.0,3.0,9.0,27.0,1296.0,31.0,1207.0
1998-410,Monte Carlo Masters,Clay,56,M,19980420,40,101434,2.0,,Petr Korda,L,190.0,CZE,30.2,101965,,,Wayne Ferreira,R,185.0,RSA,26.5,6-1 6-3,3,R32,63.0,3.0,1.0,58.0,34.0,24.0,17.0,8.0,5.0,5.0,2.0,2.0,46.0,26.0,15.0,8.0,8.0,0.0,4.0,3.0,3443.0,33.0,1150.0
