player_name,date,player_elo
Alejandro Falla,2010-06-07,1450.0267757820063
Alejandro Falla,2010-06-13,1465.9727925641173
Alejandro Falla,2010-06-13,1475.910113775037
Alejandro Falla,2010-06-21,1474.6668814533023
Alejandro Falla,2010-07-05,1462.634227077484
Alejandro Falla,2011-06-12,1453.6417645755064
Alejandro Falla,2011-06-20,1444.271996076842
Alejandro Falla,2012-06-17,1459.3174984946422
Alejandro Falla,2012-06-17,1444.5702253447375
Alejandro Falla,2012-06-25,1465.400871461249
Alejandro Falla,2012-06-25,1475.8769608908801
Alejandro Falla,2012-07-25,1474.5699875131222
Alejandro Falla,2013-06-24,1459.3008587155625
Alejandro Falla,2014-06-09,1479.5482930050453
Alejandro Falla,2014-06-09,1535.3801541726255
Alejandro Falla,2014-06-15,1521.5650001125846
Alejandro Falla,2014-06-23,1503.9016765209499
Alejandro Falla,2015-06-15,1519.0149706617276
Alejandro Falla,2015-06-15,1506.5801238592728
Alejandro Falla,2015-06-29,1491.0390414708395
Alejandro Falla,2015-07-13,1506.5252433675453
Alejandro Falla,2015-07-13,1493.097639429992
Alejandro Gonzalez,2014-06-15,1483.4918437510153
Alejandro Gonzalez,2014-06-23,1466.8243500198928
Alejandro Hernandez,1998-06-08,1484.0339081301693
Alejandro Hernandez,1999-06-21,1470.6590583001278
Alejandro Moro Canas,2024-07-01,1483.323464776008
Alejandro Tabilo,2021-06-14,1484.0
Alejandro Tabilo,2022-06-06,1474.8791476800136
Alejandro Tabilo,2022-06-20,1461.1642715431083
Alejandro Tabilo,2022-06-27,1476.6783771058595
Alejandro Tabilo,2022-06-27,1462.4427439964431
Alejandro Tabilo,2024-06-17,1470.5487767116324
Alejandro Tabilo,2024-06-17,1453.3932891699621
Alejandro Tabilo,2024-06-24,1506.9644228890836
Alejandro Tabilo,2024-07-01,1550.1433074445183
Alejandro Tabilo,2024-07-01,1552.7418653404652
Aleksandar Kovacevic,2023-07-17,1488.0474841943994
Aleksandar Kovacevic,2024-07-01,1480.7435838989966
Aleksandar Kovacevic,2024-07-15,1482.4755474390422
Aleksandar Kovacevic,2024-07-15,1466.5409815502521
Aleksandar Vukic,2021-06-14,1481.583109170217
Aleksandar Vukic,2023-06-26,1485.4139609364563
Aleksandar Vukic,2023-06-26,1465.9853635016257
Aleksandar Vukic,2023-07-03,1500.3645484211695
Aleksandar Vukic,2023-07-03,1484.5232007024615
Aleksandar Vukic,2023-07-17,1467.8502118166027
Aleksandar Vukic,2024-06-10,1480.4320193892204
Aleksandar Vukic,2024-06-10,1456.3497426954946
Aleksandar Vukic,2024-06-24,1536.4382920216995
Aleksandar Vukic,2024-06-24,1485.7625334865977
Aleksandar Vukic,2024-07-01,1551.9447033278493
Aleksandar Vukic,2024-07-01,1543.1882042212535
Aleksandar Vukic,2024-07-15,1541.3242867164265
Aleksandar Vukic,2024-07-15,1527.3218519321404
Aleksandr Nedovyesov,2014-06-15,1481.8875351107972
Aleksandr Nedovyesov,2014-06-23,1469.4357427468315
Aleksandr Nedovyesov,2015-06-29,1460.6862908097926
Aleksandr Nedovyesov,2015-07-17,1483.1079267936539
Aleksandr Nedovyesov,2015-07-17,1475.857393579267
Alessio Di Mauro,2005-06-20,1515.646879435367
Alessio Di Mauro,2005-06-20,1503.508320127128
Alessio Di Mauro,2006-06-26,1483.3914351045162
Alex Bogdanovic,2002-06-10,1486.0006905873406
Alex Bogdanovic,2002-06-24,1476.7010709431459
Alex Bogdanovic,2003-06-09,1493.2094810037065
Alex Bogdanovic,2003-06-09,1474.7499540651645
Alex Bogdanovic,2003-06-16,1480.471375445183
Alex Bogdanovic,2003-06-16,1465.7525125893558
Alex Bogdanovic,2003-06-23,1459.7839686214577
Alex Bogdanovic,2004-06-14,1481.2389702658757
Alex Bogdanovic,2004-06-14,1469.6585410229413
Alex Bogdanovic,2004-06-21,1461.7102804572855
Alex Bogdanovic,2005-06-20,1454.5676606258014
Alex Bogdanovic,2006-06-12,1443.2723807736443
Alex Bogdanovic,2006-06-19,1441.2332956931316
Alex Bogdanovic,2006-06-26,1449.0781261457944
Alex Bogdanovic,2006-07-10,1461.861814578078
Alex Bogdanovic,2006-07-10,1461.933934000463
Alex Bogdanovic,2006-07-21,1425.419620759915
Alex Bogdanovic,2007-06-11,1464.9890068958719
Alex Bogdanovic,2007-06-11,1461.954903017965
Alex Bogdanovic,2007-06-18,1419.809381180779
Alex Bogdanovic,2007-06-25,1433.1084299599634
Alex Bogdanovic,2007-07-09,1445.7531757582021
Alex Bogdanovic,2008-06-09,1406.6336427148478
Alex Bogdanovic,2008-06-16,1415.8469523019442
Alex Bogdanovic,2008-06-16,1406.720200360918
Alex Bogdanovic,2008-06-23,1395.612986150984
Alex Bogdanovic,2008-09-19,1395.4771884921322
Alex Bogdanovic,2009-06-14,1394.8885068239101
Alex Bogdanovic,2009-06-14,1387.4653489749483
Alex Bogdanovic,2009-06-22,1375.5092578562433
Alex Bogdanovic,2010-06-07,1375.0557653037179
Alex Bogdanovic,2011-07-04,1364.7640887735467
Alex Bogomolov Jr,2004-06-07,1484.2906020939681
Alex Bogomolov Jr,2004-07-05,1517.7423207712989
Alex Bogomolov Jr,2004-07-05,1501.7942925436166
Alex Bogomolov Jr,2005-07-04,1485.7714882674493
Alex Bogomolov Jr,2009-07-06,1508.7634398983475
Alex Bogomolov Jr,2009-07-06,1497.6608327339165
Alex Bogomolov Jr,2011-06-06,1478.9448179264855
Alex Bogomolov Jr,2011-06-12,1509.313794615213
Alex Bogomolov Jr,2011-06-12,1499.2242036607372
Alex Bogomolov Jr,2011-06-20,1526.7075537841763
Alex Bogomolov Jr,2011-06-20,1520.320021706809
Alex Bogomolov Jr,2011-07-04,1534.9930709455612
Alex Bogomolov Jr,2011-07-04,1530.3330402512806
Alex Bogomolov Jr,2012-06-11,1544.93969048172
Alex Bogomolov Jr,2012-06-11,1534.2160519403815
Alex Bogomolov Jr,2012-06-17,1516.5688915861983
Alex Bogomolov Jr,2012-06-25,1499.3192060842098
Alex Bogomolov Jr,2012-07-09,1490.320795325874
Alex Bogomolov Jr,2012-07-25,1503.4848923912912
Alex Bogomolov Jr,2012-07-25,1488.7115559392305
Alex Bogomolov Jr,2013-06-24,1472.9951209120002
Alex Bolt,2018-06-11,1516.090679037498
Alex Bolt,2018-06-11,1499.8171762182287
Alex Bolt,2018-07-02,1482.3190248801386
Alex Bolt,2018-07-16,1466.6712640439832
Alex Bolt,2019-07-15,1452.8037146373256
Alex Bolt,2021-06-28,1457.269470010543
Alex Bolt,2021-06-28,1446.0197477598576
Alex Bolt,2021-07-12,1440.3302233929912
Alex Bolt,2023-07-17,1439.3476724700533
Alex Bolt,2024-07-01,1425.6987326192761
Alex Bolt,2024-07-15,1438.3734540436517
Alex Bolt,2024-07-15,1415.78697015241
Alex Calatrava,1998-06-15,1483.263693206478
Alex Calatrava,1998-06-22,1468.0338330211207
Alex Calatrava,2001-06-11,1454.3933122012731
Alex Calatrava,2001-06-25,1443.0436924385954
Alex Calatrava,2002-06-17,1428.8751904161238
Alex Calatrava,2005-06-20,1446.2416681875097
Alex Calatrava,2005-06-20,1433.3004986786611
Alex Corretja,1998-06-08,1484.0
Alex Corretja,1998-06-22,1467.455339760046
Alex Corretja,2001-06-11,1453.308111389604
Alex Corretja,2002-04-05,1480.5488476450328
Alex Corretja,2004-06-21,1469.062000335167
Alex De Minaur,2018-06-25,1482.1065626101472
Alex De Minaur,2018-07-02,1499.4649390373065
Alex De Minaur,2018-07-02,1512.0500092734437
Alex De Minaur,2018-07-16,1501.868217756119
Alex De Minaur,2019-06-10,1506.343406614407
Alex De Minaur,2019-06-10,1484.526043713632
Alex De Minaur,2019-06-17,1490.5679266614552
Alex De Minaur,2019-07-01,1505.729746792484
Alex De Minaur,2019-07-01,1494.7623253236409
Alex De Minaur,2021-06-07,1560.7080512854816
Alex De Minaur,2021-06-07,1542.0860825811767
Alex De Minaur,2021-06-14,1526.4949935781133
Alex De Minaur,2021-06-14,1544.0529278761776
Alex De Minaur,2021-06-21,1567.3158233537408
Alex De Minaur,2021-06-28,1577.4171186093859
Alex De Minaur,2022-06-06,1564.327351287515
Alex De Minaur,2022-06-13,1556.2934679059213
Alex De Minaur,2022-06-13,1543.5501669389769
Alex De Minaur,2022-06-20,1553.507197469616
Alex De Minaur,2022-06-20,1538.9367031246738
Alex De Minaur,2022-06-27,1596.1436669881948
Alex De Minaur,2022-06-27,1601.663969476712
Alex De Minaur,2023-06-12,1592.8918934102937
Alex De Minaur,2023-06-12,1583.332296904757
Alex De Minaur,2023-06-19,1585.0128011842103
Alex De Minaur,2023-06-19,1574.2944904367134
Alex De Minaur,2023-07-03,1648.299320405078
Alex De Minaur,2023-07-03,1639.143930070169
Alex De Minaur,2024-06-10,1664.383903287453
Alex De Minaur,2024-06-17,1670.2923614894562
Alex De Minaur,2024-07-01,1679.7187797858403
Alex De Minaur,2024-07-01,1704.7077543771777
Alex Kim,2002-07-08,1483.2046967710821
Alex Kim,2003-07-07,1499.9775471551616
Alex Kim,2003-07-07,1484.6675355894954
Alex Kuznetsov,2007-06-11,1516.0
Alex Kuznetsov,2007-06-11,1503.296782246316
Alex Kuznetsov,2013-06-24,1488.2955506570843
Alex Kuznetsov,2013-07-08,1506.3635650634162
Alex Kuznetsov,2013-07-08,1486.7426248090603
Alex Kuznetsov,2014-06-23,1472.7925557965502
Alex Kuznetsov,2014-07-07,1457.9829172734767
Alex Kuznetsov,2016-07-11,1442.335964960433
Alex Michelsen,2023-06-26,1486.2673902852455
Alex Michelsen,2023-07-17,1549.9607717353372
Alex Michelsen,2023-07-17,1476.782147956406
Alex Michelsen,2024-06-10,1529.1668520464798
Alex Michelsen,2024-06-17,1522.8425339789555
Alex Michelsen,2024-06-24,1539.5895608340984
Alex Michelsen,2024-06-24,1504.8830493775156
Alex Michelsen,2024-07-01,1521.7679987109245
Alex Michelsen,2024-07-15,1519.9390144811177
Alex Michelsen,2024-07-15,1506.2730823305114
Alex Molcan,2022-06-13,1482.921714410822
Alex Molcan,2022-06-20,1484.9482158466394
